-1.65693124423934003446e+00 1.70031450371309442475e+00 -1.76036209076476995788e+00 9.87390299941909053370e-02 1.62912747585655571787e+00 -5.55263213221874308472e+00 1.30067247207555621502e+00 -2.23807162186400545397e+00 1.54147653712312464216e+00 -6.41499551433022001737e+00 3.74506769279664278760e-01 -5.43216798494124307363e-02 -1.53131922177777067659e+00 3.76653985384451159290e-01 -3.72599383912988756979e-01 -6.78234175975302168785e-01
2.20886029869026449899e+00 -9.92873370194941961653e-01 -1.11959915717409370078e+01 -9.77452199075873058522e-01 -2.00660023830687940061e+00 7.45656468800341394989e+00 -9.27774269910115559205e-01 -7.33467127722584340309e+00 -6.87239939547693375337e-01 -5.20580004251223290917e-01 -6.44566870103731550193e-01 -7.09490654215443707412e-02 -6.18478449239545081863e+00 -1.13268738331029373374e+00 1.33864655245320388641e+00 3.90662712958360924196e-01
5.21943728079510069250e+00 -3.22608850121479572774e+00 8.96334586937709947019e+00 3.40060142244826421463e-01 -1.19643123261585481592e+00 3.11925238535233959373e+00 -2.87569433321478085033e+00 6.49565651389402043533e+00 -6.26888078677074031184e-01 7.03608044411256920020e+00 -2.26405202709450024240e+00 -8.63255884373007781915e-02 5.75916356100296694242e+00 -5.59669667739215691892e-02 2.17373228921676330271e-02 1.27591188064880130054e+00
